transaction_id,merchant_id,category,region,channel,merchant_segment,transaction_date,amount,status
6416,2255,Retail,North,In-Store,Small,2025-08-08,3365.11,Approved
6417,1657,Restaurant,North,In-Store,Medium,2026-02-13,259.66,Approved
6418,1434,Grocery,West,In-Store,Medium,2025-08-29,2280.79,Approved
6419,1383,Grocery,North,In-Store,Small,2025-12-28,362.05,Approved
6420,1559,Retail,South,Online,Medium,2026-05-14,3686.13,Approved
6421,1193,Electronics,East,Online,Medium,2025-11-23,13853.52,Approved
6422,2759,Retail,East,Online,Small,2025-09-29,358.8,Approved
6423,2671,Fuel,South,In-Store,Small,2025-08-28,3023.98,Approved
6424,1533,Restaurant,East,Online,Medium,2026-05-06,1526.2,Approved
6425,1517,Restaurant,West,Online,Small,2025-11-16,1113.24,Declined
6426,1715,Retail,North,Online,Medium,2026-01-02,783.97,Approved
6427,1750,Restaurant,East,In-Store,Large,2026-04-19,252.68,Declined
6428,1184,Electronics,East,Online,Small,2026-05-19,16262.79,Approved
6429,2895,Restaurant,North,Online,Small,2026-06-16,205.29,Approved
6430,1291,Grocery,South,Online,Medium,2025-12-12,905.06,Approved
6431,2358,Restaurant,West,In-Store,Small,2026-04-07,633.46,Approved
6432,1731,Retail,East,In-Store,Small,2026-03-19,2416.78,Approved
6433,1115,Electronics,North,In-Store,Small,2025-10-07,515.67,Approved
6434,1824,Fuel,West,In-Store,Small,2026-05-22,1334.59,Approved
6435,2072,Retail,East,In-Store,Small,2026-04-17,727.56,Approved
6436,1684,Fuel,South,Online,Small,2026-01-20,1280.83,Approved
6437,1081,Grocery,East,Online,Medium,2025-11-12,247.6,Approved
6438,1833,Retail,North,In-Store,Medium,2026-05-09,1203.41,Approved
6439,1332,Electronics,North,In-Store,Medium,2025-11-03,638.02,Approved
6440,1556,Retail,North,Online,Large,2026-04-25,1464.18,Approved
6441,1334,Retail,South,Online,Medium,2025-07-22,2108.81,Approved
6442,1531,Grocery,West,Online,Medium,2026-02-19,960.26,Approved
6443,2983,Retail,South,In-Store,Small,2025-12-03,723.59,Approved
6444,1220,Restaurant,South,In-Store,Small,2025-10-27,1781.46,Approved
6445,1634,Restaurant,East,Online,Large,2025-08-10,154.92,Approved
6446,2769,Electronics,West,Online,Large,2026-01-25,7585.28,Approved
6447,2756,Grocery,North,Online,Large,2026-01-19,2280.61,Approved
6448,1322,Retail,West,In-Store,Small,2026-06-30,334.16,Approved
6449,2874,Electronics,South,In-Store,Small,2025-08-31,6020.63,Declined
6450,1002,Retail,North,Online,Small,2026-02-19,1180.39,Approved
6451,2717,Grocery,South,In-Store,Small,2025-09-19,824.01,Approved
6452,1205,Fuel,North,In-Store,Small,2025-09-26,1048.76,Approved
6453,2855,Electronics,West,Online,Small,2025-08-21,12156.43,Approved
6454,1039,Travel,West,Online,Small,2025-09-18,3854.81,Approved
6455,1058,Grocery,East,In-Store,Medium,2026-04-22,532.58,Approved
6456,1950,Retail,South,Online,Small,2025-11-27,1277.79,Approved
6457,1573,Grocery,North,In-Store,Small,2025-11-10,905.67,Approved
6458,1643,Retail,East,Online,Large,2026-04-13,1369.9,Approved
6459,2530,Retail,North,Online,Large,2026-05-09,2282.25,Approved
6460,2595,RESTAURANT,South,In-Store,Small,2025-10-16,1564.07,Approved
6461,2907,Restaurant,North,Online,Large,2025-11-19,486.25,Approved
6462,1842,Travel,South,Online,Small,2025-12-30,2213.23,Declined
6463,2145,Electronics,North,Online,Small,2026-03-24,14294.59,Approved
6464,2502,Restaurant,North,In-Store,Small,2025-10-25,1443.33,Approved
6465,1618,Restaurant,South,Online,Medium,2025-12-08,556.0,Approved
6466,1095,Retail,East,Online,Small,2025-07-09,2101.29,Approved
6467,2882,Grocery,South,In-Store,Medium,2025-08-17,1036.09,Approved
6468,2437,Restaurant,North,Online,Small,2025-07-21,1174.47,Approved
6469,2258,Restaurant,North,In-Store,Small,2025-08-27,1010.84,Approved
6470,1897,Travel,North,In-Store,Small,2026-02-06,7821.18,Approved
6471,2085,Electronics,East,In-Store,Small,2025-12-10,4516.68,Approved
6472,2279,Restaurant,North,Online,Small,2025-12-24,369.5,Approved
6473,1560,Retail,West,In-Store,Small,2025-07-03,2535.6,Approved
6474,1904,Grocery,West,In-Store,Medium,2026-04-09,778.76,Approved
6475,1347,Restaurant,West,In-Store,Large,2025-12-03,841.57,Declined
6476,1670,Restaurant,West,In-Store,Small,2026-03-01,164.96,Approved
6477,2147,Travel,East,Online,Small,2025-09-03,13387.82,Declined
6478,2505,Fuel,West,Online,Small,2025-10-29,2193.64,Approved
6479,1316,Retail,East,In-Store,Small,2025-07-30,1352.93,Approved
6480,2527,Retail,South,Online,Small,2026-06-10,1091.41,Approved
6481,1718,Retail,West,Online,Small,2026-05-08,2752.68,Approved
6482,2071,Electronics,East,Online,Large,2026-03-30,7850.52,Approved
6483,2432,Restaurant,North,Online,Small,2026-02-18,1141.57,Approved
6484,2955,Travel,West,In-Store,Medium,2025-08-16,6706.19,Approved
6485,2159,Electronics,West,In-Store,Medium,2026-01-17,1932.51,Approved
6486,2224,Fuel,South,In-Store,Small,2025-12-22,2170.21,Approved
6487,1249,Grocery,South,Online,Large,2025-09-29,780.68,Approved
6488,1313,Retail,South,Online,Medium,2026-01-10,1843.33,Approved
6489,2892,Retail,East,In-Store,Medium,2025-09-18,611.06,Approved
6490,2391,Retail,North,In-Store,Small,2025-10-18,634.58,Approved
6491,2452,Grocery,West,Online,Small,2025-07-19,2271.76,Approved
6492,2853,Grocery,,In-Store,Medium,2026-06-24,923.68,Approved
6493,1806,Electronics,North,Online,Medium,2026-06-28,11235.34,Approved
6494,2503,Retail,West,In-Store,Small,2025-08-19,1008.37,Approved
6495,2337,Grocery,North,In-Store,Large,2026-03-15,2386.47,Approved
6496,2523,Fuel,West,In-Store,Medium,2026-01-25,2619.71,Approved
6497,2744,Fuel,West,In-Store,Large,2025-11-19,3601.31,Approved
6498,2378,Grocery,South,In-Store,Small,2026-06-07,1000.86,Approved
6499,1484,Grocery,West,Online,Small,2026-03-09,407.6,Approved
6500,2234,Travel,East,In-Store,Medium,2026-05-06,10564.08,Approved
6501,2727,Restaurant,North,Online,Small,2026-04-23,1049.08,Approved
6502,1043,Restaurant,South,Online,Small,2025-12-26,640.43,Approved
6503,2564,Retail,West,In-Store,Large,2026-06-04,1184.35,Declined
6504,1570,Restaurant,East,In-Store,Medium,2026-05-05,454.67,Approved
6505,1582,Travel,South,In-Store,Small,2025-10-01,21005.7,Approved
6506,2115,Grocery,North,Online,Small,2026-06-13,1201.06,Approved
6507,2288,Travel,East,In-Store,Small,2026-03-11,3179.54,Declined
6508,1894,Restaurant,South,In-Store,Small,2025-09-26,825.88,Approved
6509,1219,Restaurant,South,In-Store,Small,2026-04-28,428.36,Approved
6510,2925,Restaurant,West,In-Store,Small,2025-11-13,2811.72,Approved
6511,1924,Restaurant,East,In-Store,Small,2026-03-09,1242.53,Approved
6512,2465,Fuel,North,In-Store,Medium,2025-10-27,628.48,Approved
6513,1400,Retail,East,Online,Medium,2026-01-31,329.89,Approved
6514,2423,Retail,North,In-Store,Small,2026-06-06,727.1,Approved
6515,1726,Restaurant,West,Online,Medium,2026-01-22,883.33,Approved
6516,1990,Grocery,South,Online,Small,2025-08-28,410.0,Approved
6517,1898,Grocery,East,In-Store,Small,2025-12-17,290.33,Approved
6518,2812,Restaurant,East,Online,Small,2025-07-20,542.87,Approved
6519,2599,Fuel,North,Online,Small,2025-10-29,1291.51,Approved
6520,1857,Electronics,East,Online,Large,2026-06-29,3068.25,Approved
6521,1803,RESTAURANT,West,Online,Medium,2026-01-05,280.34,Approved
6522,1489,Retail,West,In-Store,Medium,2026-02-17,1544.8,Approved
6523,2508,Retail,East,In-Store,Small,2026-02-28,937.03,Approved
6524,2780,Retail,West,In-Store,Medium,2025-11-11,1954.67,Approved
6525,2493,Electronics,East,Online,Small,2025-07-08,3126.35,Declined
6526,2597,Restaurant,North,Online,Small,2026-03-02,738.53,Approved
6527,1937,Retail,East,Online,Medium,2026-05-31,681.33,Declined
6528,1843,Retail,West,In-Store,Small,2026-03-23,803.91,Approved
6529,2705,Retail,South,In-Store,Medium,2026-05-14,1955.41,Approved
6530,2468,Electronics,North,In-Store,Small,2025-10-08,4250.78,Approved
6531,2292,Restaurant,West,Online,Small,2025-12-28,599.51,Approved
6532,1266,Restaurant,West,In-Store,Medium,2026-03-14,419.71,Approved
6533,1053,Grocery,North,In-Store,Medium,2026-03-04,836.45,Approved
6534,1527,Restaurant,East,In-Store,Medium,2025-11-30,541.37,Approved
6535,2543,Restaurant,North,In-Store,Medium,2026-04-24,1765.51,Approved
6536,1615,RETAIL,South,In-Store,Medium,2025-12-22,2506.4,Approved
6537,2082,Restaurant,North,Online,Medium,2026-05-03,444.35,Approved
6538,2848,Retail,North,In-Store,Small,2025-09-18,540.24,Approved
6539,2063,Retail,South,Online,Small,2025-09-17,600.55,Approved
6540,2260,Restaurant,North,Online,Medium,2026-06-01,97.01,Approved
6541,1954,Travel,West,Online,Medium,2025-08-07,20627.4,Declined
6542,1385,Restaurant,West,In-Store,Small,2026-03-22,173.58,Approved
6543,2629,Fuel,South,Online,Small,2025-07-21,3933.43,Approved
6544,1733,Retail,North,Online,Large,2025-09-12,542.18,Approved
6545,1715,Grocery,West,Online,Medium,2026-01-29,908.76,Approved
6546,1649,Electronics,East,In-Store,Small,2026-04-12,4029.45,Approved
6547,1299,Retail,South,In-Store,Small,2026-02-13,1631.35,Approved
6548,1394,Grocery,North,Online,Medium,2026-02-19,1620.49,Approved
6549,2230,Electronics,North,In-Store,Small,2025-08-13,7499.69,Approved
6550,2359,Retail,West,Online,Small,2025-09-17,1609.38,Approved
6551,1592,Fuel,South,Online,Small,2026-04-24,2630.08,Approved
6552,2753,Restaurant,West,In-Store,Small,2025-12-03,910.04,Approved
6553,1513,Restaurant,West,Online,Small,2025-11-03,584.11,Approved
6554,2201,Electronics,North,In-Store,Medium,2025-08-15,2518.17,Approved
6555,1395,Restaurant,West,In-Store,Small,2026-01-05,1506.92,Approved
6556,1370,Grocery,West,Online,Small,2025-09-19,278.42,Approved
6557,1857,Electronics,West,Online,Small,2025-07-30,14058.05,Approved
6558,1790,Fuel,South,In-Store,Medium,2026-06-04,917.75,Approved
6559,1657,Retail,North,Online,Large,2025-07-25,565.4,Declined
6560,2341,Fuel,North,Online,Small,2026-04-30,1238.72,Approved
6561,1735,Retail,North,In-Store,Small,2026-06-30,806.77,Approved
6562,2392,Restaurant,West,In-Store,Small,2025-08-25,842.67,Approved
6563,1383,Travel,West,Online,Large,2026-03-06,3516.3,Approved
6564,1061,Grocery,West,In-Store,Small,2026-03-22,1942.54,Declined
6565,2829,Retail,West,In-Store,Medium,2026-03-11,1208.21,Approved
6566,1504,Travel,South,In-Store,Medium,2026-04-24,2081.17,Approved
6567,1238,Retail,East,In-Store,Small,2026-01-06,4824.07,Approved
6568,1194,Travel,East,In-Store,Small,2026-05-27,12712.32,Approved
6569,1677,Fuel,North,In-Store,Small,2026-05-10,663.58,Approved
6570,2986,Retail,East,In-Store,Small,2025-07-11,2615.41,Declined
6571,2245,Retail,North,Online,Small,2026-04-02,1005.05,Approved
6572,1060,Grocery,South,Online,Small,2025-09-10,1297.39,Approved
6573,2152,RETAIL,East,In-Store,Medium,2026-03-12,2231.97,Declined
6574,1989,Electronics,East,Online,Small,2025-08-01,4405.28,Approved
6575,1684,Restaurant,East,In-Store,Large,2026-06-16,336.86,Approved
6576,1155,Retail,East,In-Store,Small,2026-01-28,1461.0,Approved
6577,2940,Restaurant,North,Online,Small,2025-09-07,332.83,Approved
6578,2401,Restaurant,West,Online,Medium,2025-07-27,939.47,Approved
6579,2645,Grocery,West,Online,Medium,2025-10-28,647.84,Declined
6580,2804,Retail,West,In-Store,Medium,2025-11-17,2512.69,Approved
6581,1922,Electronics,West,In-Store,Large,2026-04-13,3657.92,Declined
6582,1867,Travel,North,In-Store,Medium,2025-08-27,15082.73,Approved
6583,1902,Retail,West,Online,Small,2026-02-16,1001.87,Approved
6584,2813,Grocery,West,Online,Medium,2026-04-19,1699.19,Approved
6585,2609,Grocery,North,In-Store,Small,2025-08-27,2415.76,Declined
6586,1998,Electronics,North,In-Store,Medium,2026-06-02,1018.9,Approved
6587,2460,Grocery,West,Online,Small,2026-04-21,1657.93,Approved
6588,1974,Restaurant,South,In-Store,Medium,2026-02-28,562.47,Approved
6589,2230,Grocery,West,In-Store,Small,2026-02-10,771.49,Approved
6590,1387,Retail,North,In-Store,Large,2026-03-20,191.47,Declined
6591,2503,Retail,East,Online,Small,2025-11-14,610.74,Approved
6592,2814,Fuel,East,In-Store,Small,2026-03-18,385.99,Approved
6593,1886,Retail,,Online,Medium,2026-03-26,1135.16,Approved
6594,1837,Grocery,East,In-Store,Medium,2026-02-10,268.3,Approved
6595,2363,Retail,North,Online,Medium,2026-03-12,648.36,Approved
6596,2892,Restaurant,South,In-Store,Medium,2026-01-26,1144.78,Approved
6597,1339,Retail,South,Online,Medium,2025-10-29,683.13,Approved
6598,1203,Travel,East,In-Store,Small,2026-04-10,6749.47,Approved
6599,1160,Retail,South,In-Store,Small,2026-03-26,760.94,Approved
6600,2563,Retail,South,In-Store,Small,2025-09-21,1448.9,Approved
6601,1391,Electronics,East,Online,Large,2026-06-17,14904.64,Approved
6602,1768,Restaurant,South,In-Store,Medium,2025-10-02,796.32,Approved
6603,2700,Retail,West,Online,Small,2026-02-13,7147.5,Approved
6604,1574,Electronics,South,In-Store,Small,2025-07-05,5534.86,Approved
6605,1533,Fuel,South,Online,Medium,2026-02-16,3676.54,Approved
6606,2093,Retail,West,In-Store,Small,2025-09-05,3764.71,Approved
6607,1892,Electronics,West,Online,Small,2026-04-28,5085.68,Approved
6608,1404,Restaurant,East,In-Store,Medium,2026-03-11,371.34,Approved
6609,1607,Restaurant,South,In-Store,Small,2025-12-09,424.11,Approved
6610,2698,ELECTRONICS,East,Online,Small,2025-08-30,8580.43,Approved
6611,2614,Fuel,West,In-Store,Medium,2025-11-02,2620.39,Approved
6612,2540,Restaurant,North,In-Store,Small,2025-12-21,760.86,Approved
6613,1827,Restaurant,North,In-Store,Small,2026-06-22,1395.36,Approved
6614,2143,Restaurant,East,In-Store,Medium,2025-07-18,467.5,Approved
6615,2837,Retail,East,In-Store,Medium,2025-08-19,779.96,Approved
6616,1689,Grocery,South,Online,Medium,2025-09-08,784.63,Approved
6617,2711,Travel,South,In-Store,Small,2025-09-28,4298.45,Approved
6618,1901,Retail,North,Online,Medium,2026-04-21,601.44,Approved
6619,2240,Travel,North,In-Store,Small,2025-09-29,3183.38,Declined
6620,1055,Electronics,West,Online,Medium,2025-12-09,4328.42,Approved
6621,1365,Restaurant,South,In-Store,Small,2025-09-24,153.84,Approved
6622,2722,Grocery,North,Online,Small,2025-10-04,1962.09,Approved
6623,2527,Fuel,West,In-Store,Large,2025-10-21,6301.39,Declined
6624,2767,Restaurant,North,Online,Large,2026-02-26,580.44,Approved
6625,2790,Electronics,South,In-Store,Small,2026-06-04,14827.61,Approved
6626,2948,Grocery,West,Online,Large,2026-04-09,1955.04,Approved
6627,1454,Restaurant,North,In-Store,Medium,2025-09-26,1103.92,Approved
6628,1103,Restaurant,West,In-Store,Small,2025-08-16,900.82,Approved
6629,1076,Grocery,East,Online,Medium,2025-10-02,1037.24,Approved
6630,1229,Travel,South,In-Store,Medium,2025-07-03,14993.57,Approved
6631,2937,Travel,East,In-Store,Medium,2026-05-23,2724.4,Approved
6632,2281,Restaurant,South,Online,Small,2025-12-18,124.6,Approved
6633,2287,Grocery,West,In-Store,Small,2025-10-26,349.63,Approved
6634,1330,Retail,North,Online,Small,2026-03-29,1695.0,Approved
6635,2205,Retail,West,In-Store,Medium,2025-12-18,2500.0,Declined
6636,1892,Retail,West,In-Store,Small,2026-02-14,1486.55,Approved
6637,2791,Grocery,South,Online,Medium,2026-06-04,1614.39,Approved
6638,2573,Restaurant,North,Online,Medium,2025-07-18,946.98,Approved
6639,1687,Restaurant,North,In-Store,Small,2025-12-21,449.32,Approved
6640,1026,Restaurant,South,Online,Medium,2025-07-28,1665.53,Approved
6641,2299,Restaurant,North,In-Store,Medium,2025-11-25,1175.37,Declined
6642,2675,Restaurant,North,In-Store,Small,2025-12-31,508.81,Declined
6643,1298,Grocery,East,In-Store,Medium,2025-07-19,2379.76,Approved
6644,1956,Grocery,South,Online,Medium,2026-01-29,1660.58,Approved
6645,1798,Grocery,West,In-Store,Small,2025-12-16,822.94,Approved
6646,2114,Retail,South,In-Store,Medium,2025-07-13,1675.28,Approved
6647,1479,Restaurant,North,Online,Small,2026-03-05,383.51,Declined
6648,1572,Fuel,North,In-Store,Small,2025-08-30,1970.0,Approved
6649,1457,Restaurant,East,Online,Medium,2026-02-04,1636.81,Approved
6650,2474,Grocery,,In-Store,Medium,2025-09-05,1637.05,Approved
6651,1364,Fuel,East,Online,Small,2025-07-14,1818.7,Approved
6652,1858,Grocery,South,In-Store,Small,2026-04-10,1015.62,Approved
6653,2698,Restaurant,West,Online,Small,2026-05-01,389.93,Approved
6654,1350,Retail,North,Online,Small,2025-07-20,516.99,Approved
6655,2678,Restaurant,North,In-Store,Medium,2025-12-15,108.44,Approved
6656,2423,Grocery,West,In-Store,Small,2026-01-03,1195.93,Declined
6657,1252,Grocery,East,In-Store,Small,2025-07-06,2641.62,Declined
6658,1780,Grocery,South,In-Store,Small,2025-12-01,668.26,Declined
6659,2904,Restaurant,North,In-Store,Small,2026-06-04,927.1,Approved
6660,1802,Electronics,North,Online,Small,2025-08-24,20112.59,Approved
6661,2011,Grocery,North,Online,Large,2025-10-14,403.26,Approved
6662,1458,Restaurant,East,Online,Medium,2026-01-03,1117.68,Approved
6663,2722,Retail,East,Online,Medium,2026-02-02,1593.56,Approved
6664,1916,Grocery,East,In-Store,Small,2026-06-14,463.71,Approved
6665,1498,Retail,West,Online,Small,2026-04-07,452.66,Approved
6666,1949,Restaurant,North,In-Store,Small,2026-01-20,903.29,Approved
6667,2994,Restaurant,East,Online,Small,2025-08-01,696.81,Approved
6668,2949,Electronics,North,In-Store,Small,2026-04-22,9861.47,Approved
6669,1507,Restaurant,East,Online,Medium,2025-10-15,1010.41,Approved
6670,2327,Restaurant,East,In-Store,Small,2025-12-07,326.42,Approved
6671,1500,Electronics,East,Online,Small,2026-04-17,12813.98,Approved
6672,1802,Grocery,South,In-Store,Small,2025-07-06,1029.38,Approved
6673,1597,Grocery,South,In-Store,Large,2026-02-22,475.13,Approved
6674,1165,Retail,West,Online,Small,2026-04-04,4375.03,Approved
6675,2438,Travel,West,In-Store,Small,2025-09-20,1668.86,Approved
6676,1461,Grocery,North,Online,Small,2026-01-07,1409.04,Approved
6677,1919,Fuel,East,Online,Medium,2025-12-07,1243.17,Approved
6678,1113,Restaurant,North,Online,Large,2025-09-09,871.09,Approved
6679,2456,Restaurant,East,Online,Small,2025-08-25,1271.46,Approved
6680,1991,Restaurant,East,In-Store,Medium,2025-12-16,1033.05,Approved
6681,2379,Grocery,North,Online,Small,2026-02-25,1674.67,Approved
6682,2951,Travel,South,Online,Large,2025-11-19,3249.19,Declined
6683,2718,Restaurant,West,Online,Large,2026-06-22,1073.85,Approved
6684,1206,Retail,North,In-Store,Medium,2026-06-20,646.07,Approved
6685,2791,Restaurant,West,In-Store,Medium,2026-01-16,349.39,Approved
6686,2258,Retail,South,In-Store,Small,2026-03-29,936.42,Approved
6687,2465,Fuel,West,In-Store,Small,2026-04-27,3917.02,Approved
6688,2378,Grocery,North,In-Store,Large,2025-11-12,402.32,Approved
6689,1514,Restaurant,North,In-Store,Medium,2025-10-02,1623.27,Approved
6690,2231,Retail,North,Online,Small,2026-02-01,715.97,Approved
6691,1708,Restaurant,West,In-Store,Medium,2026-06-10,1061.24,Approved
6692,2876,Grocery,South,Online,Medium,2025-09-14,1293.04,Approved
6693,2148,Retail,East,In-Store,Small,2026-02-25,2442.79,Approved
6694,1137,Fuel,North,In-Store,Small,2026-06-06,353.01,Approved
6695,1338,Grocery,North,Online,Small,2025-12-16,1258.29,Approved
6696,1536,Travel,East,Online,Small,2025-12-24,8449.07,Declined
6697,1067,Electronics,South,Online,Large,2025-09-08,3316.31,Approved
6698,2596,Grocery,West,Online,Medium,2025-10-23,598.84,Declined
6699,2564,Retail,South,Online,Large,2025-08-26,2538.06,Approved
6700,1382,Travel,North,In-Store,Small,2026-02-03,9845.41,Approved
6701,1018,Travel,North,In-Store,Small,2025-09-05,4951.93,Approved
6702,1682,Retail,North,In-Store,Medium,2026-04-25,894.89,Approved
6703,2473,Restaurant,South,In-Store,Small,2026-05-03,220.22,Approved
6704,1073,Restaurant,North,In-Store,Small,2025-12-17,471.92,Approved
6705,1572,Retail,South,Online,Large,2025-11-07,2439.15,Approved
6706,1938,Restaurant,West,Online,Medium,2025-08-02,717.99,Declined
6707,2688,Fuel,North,Online,Small,2025-11-11,1626.96,Approved
6708,2299,Grocery,West,In-Store,Small,2025-10-27,764.18,Approved
6709,2071,Grocery,South,In-Store,Medium,2026-06-14,1796.92,Approved
6710,1210,Travel,West,Online,Small,2025-07-17,14380.82,Declined
